cbsa_code,cbsa,date,year,active,population,state,census_region,activity
46540,"Utica-Rome, NY",2021-09-01,2021,7500,290211,New York,Middle Atlantic,2.5843265761807785
46540,"Utica-Rome, NY",2021-10-01,2021,7474,290211,New York,Middle Atlantic,2.575367577383352
46540,"Utica-Rome, NY",2021-11-01,2021,7518,290211,New York,Middle Atlantic,2.5905289599636125
46540,"Utica-Rome, NY",2021-12-01,2021,7562,290211,New York,Middle Atlantic,2.6056903425438733
46540,"Utica-Rome, NY",2022-01-01,2022,7575,290211,New York,Middle Atlantic,2.6101698419425867
46540,"Utica-Rome, NY",2022-02-01,2022,7591,290211,New York,Middle Atlantic,2.6156830719717723
46540,"Utica-Rome, NY",2022-03-01,2022,7607,290211,New York,Middle Atlantic,2.621196302000958
46540,"Utica-Rome, NY",2022-04-01,2022,7615,290211,New York,Middle Atlantic,2.6239529170155507
46540,"Utica-Rome, NY",2022-05-01,2022,7584,290211,New York,Middle Atlantic,2.6132710338340037
46540,"Utica-Rome, NY",2022-06-01,2022,7619,290211,New York,Middle Atlantic,2.625331224522847
46540,"Utica-Rome, NY",2022-07-01,2022,7810,290211,New York,Middle Atlantic,2.691145407996251
46540,"Utica-Rome, NY",2022-08-01,2022,7766,290211,New York,Middle Atlantic,2.6759840254159903
46540,"Utica-Rome, NY",2022-09-01,2022,7819,290211,New York,Middle Atlantic,2.6942465998876677
46540,"Utica-Rome, NY",2022-10-01,2022,7837,290211,New York,Middle Atlantic,2.7004489836705017
46620,"Uvalde, TX",2019-08-01,2019,505,283042,Texas,West South Central,0.17841875057411974
46620,"Uvalde, TX",2019-09-01,2019,523,283042,Texas,West South Central,0.18477823079260322
46620,"Uvalde, TX",2019-10-01,2019,535,283042,Texas,West South Central,0.1890178842715922
46620,"Uvalde, TX",2019-11-01,2019,528,283042,Texas,West South Central,0.1865447530755153
46620,"Uvalde, TX",2019-12-01,2019,534,283042,Texas,West South Central,0.18866457981500978
46620,"Uvalde, TX",2020-01-01,2020,531,334517,Texas,West South Central,0.1587363273017515
46620,"Uvalde, TX",2020-02-01,2020,528,334517,Texas,West South Central,0.157839511893267
46620,"Uvalde, TX",2020-03-01,2020,540,334517,Texas,West South Central,0.1614267735272049
46620,"Uvalde, TX",2020-04-01,2020,419,334517,Texas,West South Central,0.1252552187183312
46620,"Uvalde, TX",2020-05-01,2020,418,334517,Texas,West South Central,0.12495628024883638
46620,"Uvalde, TX",2020-06-01,2020,422,334517,Texas,West South Central,0.1261520341268157
46620,"Uvalde, TX",2020-07-01,2020,421,334517,Texas,West South Central,0.12585309565732086
46620,"Uvalde, TX",2020-08-01,2020,430,334517,Texas,West South Central,0.12854354188277425
46620,"Uvalde, TX",2020-09-01,2020,432,334517,Texas,West South Central,0.12914141882176391
46620,"Uvalde, TX",2020-10-01,2020,438,334517,Texas,West South Central,0.13093504963873284
46620,"Uvalde, TX",2020-11-01,2020,435,334517,Texas,West South Central,0.1300382342302484
46620,"Uvalde, TX",2020-12-01,2020,427,334517,Texas,West South Central,0.12764672647428982
46620,"Uvalde, TX",2021-01-01,2021,450,380385,Texas,West South Central,0.11830119484206791
46620,"Uvalde, TX",2021-02-01,2021,439,380385,Texas,West South Central,0.11540938785703958
46620,"Uvalde, TX",2021-03-01,2021,428,380385,Texas,West South Central,0.11251758087201125
46620,"Uvalde, TX",2021-04-01,2021,417,380385,Texas,West South Central,0.10962577388698293
46620,"Uvalde, TX",2021-05-01,2021,421,380385,Texas,West South Central,0.11067734006335686
46620,"Uvalde, TX",2021-06-01,2021,421,380385,Texas,West South Central,0.11067734006335686
46620,"Uvalde, TX",2021-07-01,2021,423,380385,Texas,West South Central,0.11120312315154382
46620,"Uvalde, TX",2021-08-01,2021,414,380385,Texas,West South Central,0.10883709925470247
46620,"Uvalde, TX",2021-09-01,2021,409,380385,Texas,West South Central,0.10752264153423505
46620,"Uvalde, TX",2021-10-01,2021,409,380385,Texas,West South Central,0.10752264153423505
46620,"Uvalde, TX",2021-11-01,2021,404,380385,Texas,West South Central,0.10620818381376763
46620,"Uvalde, TX",2021-12-01,2021,400,380385,Texas,West South Central,0.1051566176373937
46620,"Uvalde, TX",2022-01-01,2022,394,380385,Texas,West South Central,0.10357926837283278
46620,"Uvalde, TX",2022-02-01,2022,398,380385,Texas,West South Central,0.10463083454920671
46620,"Uvalde, TX",2022-03-01,2022,399,380385,Texas,West South Central,0.1048937260933002
46620,"Uvalde, TX",2022-04-01,2022,401,380385,Texas,West South Central,0.10541950918148718
46620,"Uvalde, TX",2022-05-01,2022,401,380385,Texas,West South Central,0.10541950918148718
46620,"Uvalde, TX",2022-06-01,2022,370,380385,Texas,West South Central,0.09726987131458917
46620,"Uvalde, TX",2022-07-01,2022,371,380385,Texas,West South Central,0.09753276285868265
46620,"Uvalde, TX",2022-08-01,2022,367,380385,Texas,West South Central,0.09648119668230871
46620,"Uvalde, TX",2022-09-01,2022,368,380385,Texas,West South Central,0.0967440882264022
46620,"Uvalde, TX",2022-10-01,2022,376,380385,Texas,West South Central,0.09884722057915007
46660,"Valdosta, GA",2019-08-01,2019,3435,147507,Georgia,South Atlantic,2.328703044601273
46660,"Valdosta, GA",2019-09-01,2019,3396,147507,Georgia,South Atlantic,2.302263621387459
46660,"Valdosta, GA",2019-10-01,2019,3409,147507,Georgia,South Atlantic,2.3110767624587307
46660,"Valdosta, GA",2019-11-01,2019,3395,147507,Georgia,South Atlantic,2.3015856874589002
46660,"Valdosta, GA",2019-12-01,2019,3381,147507,Georgia,South Atlantic,2.2920946124590698
46660,"Valdosta, GA",2020-01-01,2020,3359,148160,Georgia,South Atlantic,2.2671436285097193
46660,"Valdosta, GA",2020-02-01,2020,3300,148160,Georgia,South Atlantic,2.2273218142548594
46660,"Valdosta, GA",2020-03-01,2020,3327,148160,Georgia,South Atlantic,2.24554535637149
46660,"Valdosta, GA",2020-04-01,2020,3362,148160,Georgia,South Atlantic,2.2691684665226783
46660,"Valdosta, GA",2020-05-01,2020,3366,148160,Georgia,South Atlantic,2.271868250539957
46660,"Valdosta, GA",2020-06-01,2020,3398,148160,Georgia,South Atlantic,2.2934665226781856
46660,"Valdosta, GA",2020-07-01,2020,3405,148160,Georgia,South Atlantic,2.2981911447084236
46660,"Valdosta, GA",2020-08-01,2020,3504,148160,Georgia,South Atlantic,2.365010799136069
46660,"Valdosta, GA",2020-09-01,2020,3530,148160,Georgia,South Atlantic,2.3825593952483803
46660,"Valdosta, GA",2020-10-01,2020,3538,148160,Georgia,South Atlantic,2.3879589632829377
46660,"Valdosta, GA",2020-11-01,2020,3500,148160,Georgia,South Atlantic,2.3623110151187907
46660,"Valdosta, GA",2020-12-01,2020,3475,148160,Georgia,South Atlantic,2.3454373650107994
46660,"Valdosta, GA",2021-01-01,2021,3440,149152,Georgia,South Atlantic,2.306372023170993
46660,"Valdosta, GA",2021-02-01,2021,3481,149152,Georgia,South Atlantic,2.3338607594936707
46660,"Valdosta, GA",2021-03-01,2021,3534,149152,Georgia,South Atlantic,2.3693949796181077
46660,"Valdosta, GA",2021-04-01,2021,3565,149152,Georgia,South Atlantic,2.390179146105986
46660,"Valdosta, GA",2021-05-01,2021,3558,149152,Georgia,South Atlantic,2.385485947221626
46660,"Valdosta, GA",2021-06-01,2021,3575,149152,Georgia,South Atlantic,2.396883715940785
46660,"Valdosta, GA",2021-07-01,2021,3571,149152,Georgia,South Atlantic,2.3942018880068656
46660,"Valdosta, GA",2021-08-01,2021,3566,149152,Georgia,South Atlantic,2.3908496030894657
46660,"Valdosta, GA",2021-09-01,2021,3560,149152,Georgia,South Atlantic,2.3868268611885863
46660,"Valdosta, GA",2021-10-01,2021,3580,149152,Georgia,South Atlantic,2.400236000858185
46660,"Valdosta, GA",2021-11-01,2021,3596,149152,Georgia,South Atlantic,2.410963312593864
46660,"Valdosta, GA",2021-12-01,2021,3600,149152,Georgia,South Atlantic,2.413645140527784
46660,"Valdosta, GA",2022-01-01,2022,3603,149152,Georgia,South Atlantic,2.4156565114782236
46660,"Valdosta, GA",2022-02-01,2022,3598,149152,Georgia,South Atlantic,2.4123042265608237
46660,"Valdosta, GA",2022-03-01,2022,3676,149152,Georgia,South Atlantic,2.464599871272259
46660,"Valdosta, GA",2022-04-01,2022,3683,149152,Georgia,South Atlantic,2.4692930701566187
46660,"Valdosta, GA",2022-05-01,2022,3682,149152,Georgia,South Atlantic,2.468622613173139
46660,"Valdosta, GA",2022-06-01,2022,3722,149152,Georgia,South Atlantic,2.4954408925123364
46660,"Valdosta, GA",2022-07-01,2022,3769,149152,Georgia,South Atlantic,2.5269523707358936
46660,"Valdosta, GA",2022-08-01,2022,3728,149152,Georgia,South Atlantic,2.499463634413216
46660,"Valdosta, GA",2022-09-01,2022,3742,149152,Georgia,South Atlantic,2.508850032181935
46660,"Valdosta, GA",2022-10-01,2022,3766,149152,Georgia,South Atlantic,2.524940999785454
46700,"Vallejo, CA",2019-08-01,2019,17175,453051,California,Pacific,3.790963931213042
46700,"Vallejo, CA",2019-09-01,2019,16567,453051,California,Pacific,3.6567627044195907
46700,"Vallejo, CA",2019-10-01,2019,16628,453051,California,Pacific,3.6702269722393286
46700,"Vallejo, CA",2019-11-01,2019,16748,453051,California,Pacific,3.6967140564748777
46700,"Vallejo, CA",2019-12-01,2019,16730,453051,California,Pacific,3.692740993839546
46700,"Vallejo, CA",2020-01-01,2020,16690,453274,California,Pacific,3.682099568914167
46700,"Vallejo, CA",2020-02-01,2020,16562,453274,California,Pacific,3.65386057881105
46700,"Vallejo, CA",2020-03-01,2020,16597,453274,California,Pacific,3.661582177667371
46700,"Vallejo, CA",2020-04-01,2020,16785,453274,California,Pacific,3.7030581943813234
46700,"Vallejo, CA",2020-05-01,2020,16863,453274,California,Pacific,3.72026632897541
46700,"Vallejo, CA",2020-06-01,2020,16876,453274,California,Pacific,3.723134351407758
46700,"Vallejo, CA",2020-07-01,2020,17143,453274,California,Pacific,3.7820391198259773
46700,"Vallejo, CA",2020-08-01,2020,17386,453274,California,Pacific,3.8356490775998626
46700,"Vallejo, CA",2020-09-01,2020,17534,453274,California,Pacific,3.868300409906591
46700,"Vallejo, CA",2020-10-01,2020,17579,453274,California,Pacific,3.878228179864718
46700,"Vallejo, CA",2020-11-01,2020,17543,453274,California,Pacific,3.870285963898216
46700,"Vallejo, CA",2020-12-01,2020,17495,453274,California,Pacific,3.8596963426095474
46700,"Vallejo, CA",2021-01-01,2021,17231,451716,California,Pacific,3.814564903612004
46700,"Vallejo, CA",2021-02-01,2021,16475,451716,California,Pacific,3.6472031099186215
46700,"Vallejo, CA",2021-03-01,2021,16630,451716,California,Pacific,3.6815167051864446
46700,"Vallejo, CA",2021-04-01,2021,17177,451716,California,Pacific,3.8026104897767623
46700,"Vallejo, CA",2021-05-01,2021,17109,451716,California,Pacific,3.7875567834657176
46700,"Vallejo, CA",2021-06-01,2021,17107,451716,California,Pacific,3.7871140273977457
46700,"Vallejo, CA",2021-07-01,2021,17190,451716,California,Pacific,3.80548840421858
46700,"Vallejo, CA",2021-08-01,2021,17226,451716,California,Pacific,3.813458013442074
46700,"Vallejo, CA",2021-09-01,2021,17237,451716,California,Pacific,3.8158931718159197
46700,"Vallejo, CA",2021-10-01,2021,18007,451716,California,Pacific,3.9863542579851057
46700,"Vallejo, CA",2021-11-01,2021,18400,451716,California,Pacific,4.0733558253415865
46700,"Vallejo, CA",2021-12-01,2021,18405,451716,California,Pacific,4.074462715511516
46700,"Vallejo, CA",2022-01-01,2022,18468,451716,California,Pacific,4.088409531652632
46700,"Vallejo, CA",2022-02-01,2022,18422,451716,California,Pacific,4.078226142089277
46700,"Vallejo, CA",2022-03-01,2022,18530,451716,California,Pacific,4.10213496975976
46700,"Vallejo, CA",2022-04-01,2022,18541,451716,California,Pacific,4.104570128133607
46700,"Vallejo, CA",2022-05-01,2022,18483,451716,California,Pacific,4.09173020216242
46700,"Vallejo, CA",2022-06-01,2022,18625,451716,California,Pacific,4.123165882988427
46700,"Vallejo, CA",2022-07-01,2022,18393,451716,California,Pacific,4.071806179103684
46700,"Vallejo, CA",2022-08-01,2022,18282,451716,California,Pacific,4.047233217331243
46700,"Vallejo, CA",2022-09-01,2022,19170,451716,California,Pacific,4.243816911510772
46700,"Vallejo, CA",2022-10-01,2022,19524,451716,California,Pacific,4.322184735541801
46780,"Van Wert, OH",2019-08-01,2019,441,256396,Ohio,East North Central,0.17199956317571258
46780,"Van Wert, OH",2019-09-01,2019,437,256396,Ohio,East North Central,0.1704394764348898
46780,"Van Wert, OH",2019-10-01,2019,434,256396,Ohio,East North Central,0.16926941137927268
46780,"Van Wert, OH",2019-11-01,2019,428,256396,Ohio,East North Central,0.1669292812680385
46780,"Van Wert, OH",2019-12-01,2019,437,256396,Ohio,East North Central,0.1704394764348898
46780,"Van Wert, OH",2020-01-01,2020,436,313586,Ohio,East North Central,0.13903681924575714
46780,"Van Wert, OH",2020-02-01,2020,435,313586,Ohio,East North Central,0.13871792745849623
46780,"Van Wert, OH",2020-03-01,2020,433,313586,Ohio,East North Central,0.1380801438839744
46780,"Van Wert, OH",2020-04-01,2020,430,313586,Ohio,East North Central,0.13712346852219168
46780,"Van Wert, OH",2020-05-01,2020,432,313586,Ohio,East North Central,0.1377612520967135
46780,"Van Wert, OH",2020-06-01,2020,429,313586,Ohio,East North Central,0.13680457673493077
46780,"Van Wert, OH",2020-07-01,2020,427,313586,Ohio,East North Central,0.13616679316040894
46780,"Van Wert, OH",2020-08-01,2020,380,313586,Ohio,East North Central,0.12117887915914613
46780,"Van Wert, OH",2020-09-01,2020,375,313586,Ohio,East North Central,0.11958442022284158
46780,"Van Wert, OH",2020-10-01,2020,343,313586,Ohio,East North Central,0.10937988303049244
46780,"Van Wert, OH",2020-11-01,2020,349,313586,Ohio,East North Central,0.11129323375405789
46780,"Van Wert, OH",2020-12-01,2020,343,313586,Ohio,East North Central,0.10937988303049244
46780,"Van Wert, OH",2021-01-01,2021,336,349844,Ohio,East North Central,0.09604280765141035
46780,"Van Wert, OH",2021-02-01,2021,334,349844,Ohio,East North Central,0.0954711242725329
46780,"Van Wert, OH",2021-03-01,2021,334,349844,Ohio,East North Central,0.0954711242725329
46780,"Van Wert, OH",2021-04-01,2021,335,349844,Ohio,East North Central,0.09575696596197161
46780,"Van Wert, OH",2021-05-01,2021,332,349844,Ohio,East North Central,0.09489944089365546
46780,"Van Wert, OH",2021-06-01,2021,329,349844,Ohio,East North Central,0.0940419158253393
46780,"Van Wert, OH",2021-07-01,2021,323,349844,Ohio,East North Central,0.09232686568870697
46780,"Van Wert, OH",2021-08-01,2021,323,349844,Ohio,East North Central,0.09232686568870697
46780,"Van Wert, OH",2021-09-01,2021,324,349844,Ohio,East North Central,0.09261270737814568
46780,"Van Wert, OH",2021-10-01,2021,323,349844,Ohio,East North Central,0.09232686568870697
46780,"Van Wert, OH",2021-11-01,2021,325,349844,Ohio,East North Central,0.09289854906758441
46780,"Van Wert, OH",2021-12-01,2021,330,349844,Ohio,East North Central,0.09432775751477801
46780,"Van Wert, OH",2022-01-01,2022,328,349844,Ohio,East North Central,0.09375607413590056
46780,"Van Wert, OH",2022-02-01,2022,326,349844,Ohio,East North Central,0.09318439075702313
46780,"Van Wert, OH",2022-03-01,2022,331,349844,Ohio,East North Central,0.09461359920421673
46780,"Van Wert, OH",2022-04-01,2022,328,349844,Ohio,East North Central,0.09375607413590056
46780,"Van Wert, OH",2022-05-01,2022,327,349844,Ohio,East North Central,0.09347023244646185
46780,"Van Wert, OH",2022-06-01,2022,325,349844,Ohio,East North Central,0.09289854906758441
46780,"Van Wert, OH",2022-07-01,2022,333,349844,Ohio,East North Central,0.09518528258309418
46780,"Van Wert, OH",2022-08-01,2022,327,349844,Ohio,East North Central,0.09347023244646185
46780,"Van Wert, OH",2022-09-01,2022,330,349844,Ohio,East North Central,0.09432775751477801
46780,"Van Wert, OH",2022-10-01,2022,332,349844,Ohio,East North Central,0.09489944089365546
46820,"Vermillion, SD",2019-08-01,2019,360,92450,South Dakota,West North Central,0.38939967550027044
46820,"Vermillion, SD",2019-09-01,2019,334,92450,South Dakota,West North Central,0.36127636560302867
46820,"Vermillion, SD",2019-10-01,2019,329,92450,South Dakota,West North Central,0.35586803677663603
46820,"Vermillion, SD",2019-11-01,2019,333,92450,South Dakota,West North Central,0.36019469983775015
46820,"Vermillion, SD",2019-12-01,2019,325,92450,South Dakota,West North Central,0.3515413737155219
46820,"Vermillion, SD",2020-01-01,2020,323,113695,South Dakota,West North Central,0.2840934078015744
46820,"Vermillion, SD",2020-02-01,2020,319,113695,South Dakota,West North Central,0.28057522318483663
46820,"Vermillion, SD",2020-03-01,2020,322,113695,South Dakota,West North Central,0.28321386164738993
46820,"Vermillion, SD",2020-04-01,2020,327,113695,South Dakota,West North Central,0.28761159241831213
46820,"Vermillion, SD",2020-05-01,2020,325,113695,South Dakota,West North Central,0.2858525001099433
46820,"Vermillion, SD",2020-06-01,2020,320,113695,South Dakota,West North Central,0.2814547693390211
46820,"Vermillion, SD",2020-07-01,2020,325,113695,South Dakota,West North Central,0.2858525001099433
46820,"Vermillion, SD",2020-08-01,2020,330,113695,South Dakota,West North Central,0.2902502308808655
46820,"Vermillion, SD",2020-09-01,2020,330,113695,South Dakota,West North Central,0.2902502308808655
46820,"Vermillion, SD",2020-10-01,2020,325,113695,South Dakota,West North Central,0.2858525001099433
46820,"Vermillion, SD",2020-11-01,2020,328,113695,South Dakota,West North Central,0.2884911385724966
46820,"Vermillion, SD",2020-12-01,2020,330,113695,South Dakota,West North Central,0.2902502308808655
46820,"Vermillion, SD",2021-01-01,2021,327,123969,South Dakota,West North Central,0.263775621324686
46820,"Vermillion, SD",2021-02-01,2021,319,123969,South Dakota,West North Central,0.25732239511490773
46820,"Vermillion, SD",2021-03-01,2021,325,123969,South Dakota,West North Central,0.26216231477224144
46820,"Vermillion, SD",2021-04-01,2021,330,123969,South Dakota,West North Central,0.26619558115335284
46820,"Vermillion, SD",2021-05-01,2021,327,123969,South Dakota,West North Central,0.263775621324686
46820,"Vermillion, SD",2021-06-01,2021,326,123969,South Dakota,West North Central,0.2629689680484637
46820,"Vermillion, SD",2021-07-01,2021,330,123969,South Dakota,West North Central,0.26619558115335284
46820,"Vermillion, SD",2021-08-01,2021,330,123969,South Dakota,West North Central,0.26619558115335284
46820,"Vermillion, SD",2021-09-01,2021,331,123969,South Dakota,West North Central,0.26700223442957516
46820,"Vermillion, SD",2021-10-01,2021,332,123969,South Dakota,West North Central,0.2678088877057974
46820,"Vermillion, SD",2021-11-01,2021,331,123969,South Dakota,West North Central,0.26700223442957516
46820,"Vermillion, SD",2021-12-01,2021,328,123969,South Dakota,West North Central,0.2645822746009083
46820,"Vermillion, SD",2022-01-01,2022,329,123969,South Dakota,West North Central,0.2653889278771306
